journal_no,journal_name,journal_accreditation,journal_url
283,Journal of Accounting and Investment,S2,http://journal.umy.ac.id/index.php/ai/index
284,KAPAL: Jurnal Ilmu Pengetahuan dan Teknologi Kelautan,S2,https://ejournal.undip.ac.id/index.php/kapal
285,Buloma (Buletin Oseanografi Marina),S2,https://ejournal.undip.ac.id/index.php/buloma
286,Journal of Islamic Monetary Economics and Finance,S2,http://www.jimf-bi.org/index.php/JIMF
287,Sari Pediatri,S2,https://saripediatri.org/index.php/sari-pediatri/index
288,Jurnal Akuakultur Indonesia,S2,http://journal.ipb.ac.id/index.php/jai/index
289,Paediatrica Indonesiana: Indonesian Journal of Pediatrics and Perinatal Medicine,S2,http://paediatricaindonesiana.org/
290,Jurnal Agro,S2,http://journal.uinsgd.ac.id/index.php/ja
291,Lingua Cultura ,S2,https://journal.binus.ac.id/index.php/lingua/index
292,Jurnal Antropologi: Isu-Isu Sosial Budaya,S2,http://jurnalantropologi.fisip.unand.ac.id/index.php/jantro/index
293,Al-Kauniyah: Jurnal Biologi,S2,http://journal.uinjkt.ac.id/index.php/kauniyah/
294,BIOSAINTIFIKA: Berkala Ilmiah Biologi,S2,http://journal.unnes.ac.id/nju/index.php/biosaintifika
295,JILS (Journal of Indonesian Legal Studies),S2,https://journal.unnes.ac.id/sju/index.php/jils/index
296,Jurnal Akuntansi dan Investasi,S2,http://journal.umy.ac.id/index.php/ai/issue/archive
297,Medisains : Jurnal Ilmiah Ilmu - Ilmu Kesehatan,S2,http://jurnalnasional.ump.ac.id/index.php/medisains
298,"Kinetik : Game Technology, Information System, Computer Network, Computing, Electronics, and Control ",S2,http://kinetik.umm.ac.id/index.php/kinetik/index
299,Edukasia : Jurnal Penelitian Pendidikan Islam,S2,http://journal.stainkudus.ac.id/index.php/Edukasia/index
300,Iqtishadia: Jurnal Kajian Ekonomi dan Bisnis Islam,S2,http://journal.stainkudus.ac.id/index.php/IQTISHADIA
301,Informasi,S2,https://journal.uny.ac.id/index.php/informasi
302,Media Kesehatan Masyarakat Indonesia,S2,http://journal.unhas.ac.id/index.php/mkmi
303,JUITA : Jurnal Informatika,S2,http://jurnalnasional.ump.ac.id/index.php/JUITA/index
304,Jurnal Prima Edukasia,S2,http://journal.uny.ac.id/index.php/jpe
305,BAWAL Widya Riset Perikanan Tangkap,S2,http://ejournal-balitbang.kkp.go.id/index.php/bawal/index
306,Al-Ta'lim Journal,S2,https://journal.tarbiyahiainib.ac.id/index.php/attalim
307,Journal of Tropical Crop Science,S2,http://www.j-tropical-crops.com/index.php/agro
308,REID (Research and Evaluation in Education),S2,http://journal.uny.ac.id/index.php/reid
309,Makara Journal of Technology,S2,http://journal.ui.ac.id/technology/index.php/journal
310,Majalah Obat Tradisional,S2,http://jurnal.ugm.ac.id/TradMedJ
311,BISMA (Bisnis dan Manajemen),S2,https://journal.unesa.ac.id/index.php/bisma/index
312,Jurnal Dinamika Akuntansi dan Bisnis,S2,http://jurnal.unsyiah.ac.id/JDAB/index
313,Edukasia Islamika: Jurnal Pendidikan Islam,S2,http://e-journal.iainpekalongan.ac.id/index.php/edukasiaislamika
314,Psikis: Jurnal Psikologi Islami,S2,http://jurnal.radenfatah.ac.id/index.php/psikis/index
315,JURNAL ILMIAH HUBUNGAN INTERNASIONAL,S2,http://journal.unpar.ac.id/index.php/JurnalIlmiahHubunganInternasiona
316,Jurnal Kimia VALENSI,S2,http://journal.uinjkt.ac.id/index.php/valensi
317,IJCSAM (International Journal of Computing Science and Applied Mathematics),S2,http://iptek.its.ac.id/index.php/ijcsam
318,Jurnal Pengelolaan Sumberdaya Alam dan Lingkungan (Journal of Natural Resources and Environmental Management),S2,http://journal.ipb.ac.id/index.php/jpsl
319,Arabiyat: Jurnal Pendidikan Bahasa Arab dan Kebahasaaraban,S2,http://journal.uinjkt.ac.id/index.php/arabiyat
320,Jurnal Bioteknologi dan Biosains Indonesia,S2,http://ejurnal.bppt.go.id/index.php/JBBI
321,Jurnal Rekayasa Kimia dan Lingkungan (Journal of chemical engineering and environment),S2,http://www.jurnal.unsyiah.ac.id/RKL
322,Al-Tahrir : Jurnal Pemikiran Islam,S2,http://jurnal.stainponorogo.ac.id/index.php/tahrir
323,Al-'Adalah,S2,http://ejournal.radenintan.ac.id/index.php/adalah
324,"Buletin Tanaman Tembakau, Serat dan Minyak Industri",S2,http://ejurnal.litbang.pertanian.go.id/index.php/bultas
325,Jurnal Psikologi Sosial,S2,http://jps.ui.ac.id/index.php/jps
326,Humanitas: Indonesian Psychological Journal,S2,http://journal.uad.ac.id/index.php/HUMANITAS
327,Jurnal Ilmu Kehutanan,S2,https://jurnal.ugm.ac.id/jikfkt
328,Jurnal Selulosa,S2,http://www.jurnalselulosa.org/index.php/jselulosa
329,SOSIOHUMANIORA: Jurnal Ilmu-ilmu Sosial dan Humaniora,S2,http://jurnal.unpad.ac.id/sosiohumaniora/index
330,Buletin Pos dan Telekomunikasi,S2,https://online.bpostel.com/index.php/bpostel
331,Jurnal Manajemen Indonesia (JMI),S2,http://journals.telkomuniversity.ac.id/ijm
332,ASEAN Journal on Science and Tecnology for Development,S2,http://ajstd.org/index.php/ajstd/index
333,KONSELOR,S2,http://ejournal.unp.ac.id/index.php/konselor/
334,Economic Journal of Emerging Markets,S2,http://journal.uii.ac.id/index.php/JEP/index
335,Ta'dib: Jurnal Pendidikan Islam,S2,http://jurnal.radenfatah.ac.id/index.php/tadib
336,Mozaik Humaniora,S2,https://e-journal.unair.ac.id/MOZAIK
337,Kwangsan: Jurnal Teknologi Pendidikan,S2,https://jurnalkwangsan.kemdikbud.go.id/index.php/jurnalkwangsan
338,Makara Hubs-Asia (Human Behavior Studies in Asia),S2,http://hubsasia.ui.ac.id/index.php/hubsasia
339,JEJAK : Jurnal Ekonomi dan Kebijakan,S2,http://journal.unnes.ac.id/nju/index.php/jejak
340,Industria : Jurnal Teknologi dan Manajemen Agroindustri,S2,http://industria.ub.ac.id/index.php/industri
341,"JGEET (Journal of Geoscience, Engineering, Environment and Technology)",S2,http://journal.uir.ac.id/index.php/JGEET
342,Al-A'raf : Jurnal Pemikiran Islam dan Filsafat,S2,http://ejournal.iainsurakarta.ac.id/index.php/al-araf/index
343,Jurnal Ilmu Lingkungan,S2,https://ejournal.undip.ac.id/index.php/ilmulingkungan/index
344,Jurnal Ilmu Keluarga dan Konsumen,S2,http://jurnal.ipb.ac.id/index.php/jikk
345,ALCHEMY Jurnal Penelitian Kimia,S2,https://jurnal.uns.ac.id/alchemy
346,Patanjala,S2,http://ejurnalpatanjala.kemdikbud.go.id/patanjala/index.php/patanjala
347,IJELTAL (Indonesian Journal of English Language Teaching and Applied Linguistics),S2,http://ijeltal.org/index.php/ijeltal
348,Interiority,S2,https://interiority.eng.ui.ac.id/index.php/journal
349,Jurnal Siasat Bisnis,S2,http://journal.uii.ac.id/index.php/JSB/index
350,Nurse Media Journal of Nursing,S2,http://ejournal.undip.ac.id/index.php/medianers/issue/archive
351,Jurnal Bahan Alam Terbarukan,S2,http://journal.unnes.ac.id/nju/index.php/jbat/index
352,Jurnal Wawasan Yuridika,S2,http://ejournal.sthb.ac.id/index.php/jwy
353,Diponegoro Law Review,S2,https://ejournal.undip.ac.id/index.php/dlr
354,Jurnal Tata Kelola & Akuntabilitas Keuangan Negara,S2,http://www.jurnal.bpk.go.id/index.php/TAKEN/index
355,LANGKAWI: Journal of The Association for Arabic and English,S2,http://ejournal.iainkendari.ac.id/langkawi/index
356,Jurnal RESTI (Rekayasa Sistem dan Teknologi Informasi),S2,http://jurnal.iaii.or.id/index.php/RESTI
357,Bulletin of Social Informatics Theory and Application,S2,https://pubs.ascee.org/index.php/businta/index
358,Indonesian Journal of Tropical and Infectious Disease,S2,http://e-journal.unair.ac.id/index.php/IJTID/index
359,Majalah Ilmiah Globe,S2,http://jurnal.big.go.id/index.php/GL
360,Ahkam: Jurnal Ilmu Syariah,S2,http://journal.uinjkt.ac.id/index.php/ahkam
361,"ComTech: Computer, Mathematics and Engineering Applications",S2,https://journal.binus.ac.id/index.php/comtech/index
362,Jurnal Sosial Ekonomi Kelautan dan Perikanan,S2,http://ejournal-balitbang.kkp.go.id/index.php/sosek/index
363,Humaniora,S2,https://journal.ugm.ac.id/jurnal-humaniora
364,The Asian Journal of Technology Management : AJTM,S2,http://journal.sbm.itb.ac.id/index.php/asian
365,Teosofi: Jurnal Tasawuf dan Pemikiran Islam,S2,http://jurnalfuf.uinsby.ac.id/index.php/teosofi
366,Jurnal Perlindungan Tanaman Indonesia,S2,https://jurnal.ugm.ac.id/jpti
367,Dinamika Kerajinan dan Batik : Majalah Ilmiah,S2,http://ejournal.kemenperin.go.id/dkb
368,Kandai,S2,http://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/kandai
369,Mudra : Jurnal Seni Budaya,S2,http://jurnal.isi-dps.ac.id/index.php/mudra
370,Jurnal Biodjati,S2,http://journal.uinsgd.ac.id/index.php/biodjati
371,"Masyarakat, Kebudayaan dan Politik",S2,http://e-journal.unair.ac.id/index.php/MKP/index
372,Unnes Journal of Public Health,S2,http://journal.unnes.ac.id/sju/index.php/ujph
373,Teknik,S2,http://ejournal.undip.ac.id/index.php/teknik
374,Inferensi : Jurnal Penelitian Sosial Keagamaan ,S2,http://inferensi.iainsalatiga.ac.id/index.php/inferensi/
375,JSINBIS (Jurnal Sistem Informasi Bisnis),S2,https://ejournal.undip.ac.id/index.php/jsinbis
376,Religio : Jurnal Studi Agama-agama,S2,http://religio.uinsby.ac.id/index.php/religio
377,JURNAL CITA HUKUM,S2,http://journal.uinjkt.ac.id/index.php/citahukum
378,Jurnal Keperawatan Padjadjaran,S2,http://jkp.fkep.unpad.ac.id/index.php/jkp
379,Jurnal HAM,S2,http://ejournal.balitbangham.go.id/index.php/ham/index
380,Jurnal Sosioteknologi,S2,http://journals.itb.ac.id/index.php/sostek
381,Harmonia: Journal of Arts Research and Education,S2,http://journal.unnes.ac.id/nju/index.php/harmonia
382,Jurnal Ilmiah Akuntansi dan Bisnis,S2,http://ojs.unud.ac.id/index.php/jiab/index
383,Jurnal Pendidikan Agama Islam (Journal of Islamic Education Studies),S2,http://jurnalpai.uinsby.ac.id/index.php/jurnalpai
384,Yuridika,S2,http://e-journal.unair.ac.id/index.php/YDK
385,POLITIKA: Jurnal Ilmu Politik,S2,https://ejournal.undip.ac.id/index.php/politika/index
386,AGRARIS: Journal of Agribusiness and Rural Development Research,S2,http://journal.umy.ac.id/index.php/ag/issue/archive
387,Limits : Journal Of Mathematics and its Applications,S2,http://iptek.its.ac.id/index.php/limits
388,MNJ - MALANG NEUROLOGY JOURNAL,S2,http://mnj.ub.ac.id/index.php/mnj/index
389,Masalah-Masalah Hukum,S2,http://ejournal.undip.ac.id/index.php/mmh
390,Humaniora,S2,https://journal.binus.ac.id/index.php/Humaniora/index
391,Jurnal Lektur Keagamaan,S2,https://jurnallekturkeagamaan.kemenag.go.id/index.php/lektur
392,JASF (Journal of Accounting and Strategic Finance),S2,http://jasf.upnjatim.ac.id/index.php/jasf
393,ILMU KELAUTAN: Indonesian Journal of Marine Sciences,S2,http://ejournal.undip.ac.id/index.php/ijms
394,Fikrah: Jurnal Ilmu Aqidah dan Studi Keagamaan,S2,http://journal.stainkudus.ac.id/index.php/fikrah
395,Pharmaciana: Jurnal Kefarmasian,S2,http://journal.uad.ac.id/index.php/PHARMACIANA/index
396,CosmoGov: Jurnal Ilmu Pemerintahan,S2,http://jurnal.unpad.ac.id/cosmogov
397,Hayula: Indonesian Journal of Multidisciplinary Islamic Studies,S2,http://journal.unj.ac.id/unj/index.php/hayula
398,Jurnal Ilmiah Teknik Industri,S2,http://journals.ums.ac.id/index.php/jiti/index
399,Jurnal Ekonomi & Studi Pembangunan,S2,http://journal.umy.ac.id/index.php/esp
400,Dinamika Ilmu: Jurnal Pendidikan,S2,http://journal.iain-samarinda.ac.id/index.php/dinamika_ilmu/index
401,Warta Perkaretan,S2,http://ejournal.puslitkaret.co.id/index.php/wartaperkaretan/index
402,IRJE (Indonesian Research Journal in Education),S2,https://online-journal.unja.ac.id/irje/index
403,Journal of Tropical Biodiversity and Biotechnology,S2,https://jurnal.ugm.ac.id/jtbb
404,Jurnal Sejarah Citra Lekha,S2,http://ejournal.undip.ac.id/index.php/jscl/index
405,Journal of the Indonesian Medical Association : Majalah Kedokteran Indonesia,S2,http://ojs-mki.idionline.org/index.php/jinma/index
406,Indonesian Journal of EFL and Linguistics,S2,http://www.indonesian-efl-journal.org/index.php/ijefll
407,Jurnal Fitopatologi Indonesia,S2,http://jurnal.ipb.ac.id/index.php/jfiti
408,Script Journal: Journal of Linguistic and English Teaching,S2,http://jurnal.fkip-uwgm.ac.id/index.php/Script/issue/archive
409,Global Medical and Health Communication,S2,http://ejournal.unisba.ac.id/index.php/gmhc/
410,Jurnal Manajemen & Agribisnis,S2,http://journal.ipb.ac.id/index.php/jmagr
411,JURNAL DINAMIKA HUKUM,S2,http://dinamikahukum.fh.unsoed.ac.id/
412,Profetik : Jurnal Komunikasi,S2,http://ejournal.uin-suka.ac.id/isoshum/profetik/index
413,Journal of Information Systems Engineering and Business Intelligence,S2,http://e-journal.unair.ac.id/index.php/JISEBI/issue/archive
414,SINERGI,S2,http://publikasi.mercubuana.ac.id/index.php/sinergi
415,Jurnal Akuntansi dan Auditing Indonesia,S2,http://journal.uii.ac.id/index.php/JAAI/index
416,Jurnal Ekonomi Kuantitatif Terapan,S2,http://ojs.unud.ac.id/index.php/jekt
417,Jurnal Ekonomi dan Studi Pembangunan ,S2,http://journal.um.ac.id/index.php/jesp/index
418,Media Akuakultur,S2,http://ejournal-balitbang.kkp.go.id/index.php/ma
419,Omni-Akuatika,S2,http://www.ojs.omniakuatika.net/index.php/joa
420,Jurnal Farmasi Klinik Indonesia,S2,http://ijcp.or.id/
421,Jurnal Keolahragaan,S2,https://journal.uny.ac.id/index.php/jolahraga
422,Jurnal Panggung,S2,http://jurnal.isbi.ac.id/index.php/panggung
423,Jurnal Dinamika Penelitian Industri,S2,http://ejournal.kemenperin.go.id/dpi
424,Jurnal Bisnis dan Manajemen,S2,http://journal.feb.unpad.ac.id/index.php/jbm
425,Sriwijaya Law Review,S2,http://journal.fh.unsri.ac.id/index.php/sriwijayalawreview/index
426,Journal of Governance: Jurnal Ilmu Pemerintahan Universitas Sultan Ageng Tirtayasa,S2,http://jurnal.untirta.ac.id/index.php/jog/index
427,Jurnal Ilmu Sosial,S2,http://www.ejournal.undip.ac.id/index.php/ilmusos
428,al-Balagh : Jurnal Dakwah dan Komunikasi,S2,http://ejournal.iainsurakarta.ac.id/index.php/al-balagh
429,Jurnal Hubungan Internasional,S2,http://journal.umy.ac.id/index.php/jhi/index
430,Madania : Jurnal Kajian Keislaman,S2,http://ejournal.iainbengkulu.ac.id/index.php/madania
431,Caraka Tani: Journal of Sustainable Agriculture,S2,https://jurnal.uns.ac.id/carakatani/
432,Jurnal Aplikasi Bisnis dan Manajemen (JABM),S2,http://journal.ipb.ac.id/index.php/jabm/index
433,Jurnal Teknologi Mineral dan Batubara,S2,http://jurnal.tekmira.esdm.go.id/index.php/minerba
434,Indonesian Journal of Business and Entrepreneurship,S2,http://journal.ipb.ac.id/index.php/ijbe
435,Jurnal Teknologi Pendidikan,S2,http://journal.unj.ac.id/unj/index.php/jtp
436,Buletin Penelitian Kesehatan,S2,http://ejournal.litbang.depkes.go.id/index.php/BPK
437,International Journal of Public Health Science,S2,http://www.iaescore.com/journals/index.php/IJPHS/index
438,IBDA` : Jurnal Kajian Islam dan Budaya,S2,http://ejournal.iainpurwokerto.ac.id/index.php/ibda/index
439,Medical Laboratory Technology Journal,S2,http://ejurnal-analiskesehatan.web.id/index.php/JAK
440,Jurnal Keperawatan Indonesia,S2,http://jki.ui.ac.id/index.php/jki
441,Jurnal Kedokteran Brawijaya,S2,http://jkb.ub.ac.id/index.php/jkb/index
442,Biogenesis: Jurnal Ilmiah Biologi,S2,http://journal.uin-alauddin.ac.id/index.php/biogenesis/index
443,Jurnal Teknologi & Industri Hasil Pertanian,S2,http://jurnal.fp.unila.ac.id/index.php/JTHP/issue/archive
444,Journal of Dentistry Indonesia,S2,http://jdentistry.ui.ac.id/index.php/JDI/index
445,Psympathic : Jurnal Ilmiah Psikologi,S2,http://journal.uinsgd.ac.id/index.php/psy
446,"Khizanah al-Hikmah : Jurnal Ilmu Perpustakaan, Informasi, dan Kearsipan",S2,http://journal.uin-alauddin.ac.id/index.php/khizanah-al-hikmah/index
447,Jurnal Politik,S2,http://jurnalpolitik.ui.ac.id/index.php/jp/index
448,Arabi : Journal of Arabic Studies,S2,http://journal.imla.or.id/index.php/arabi/index
449,Buletin Sumber Daya Geologi,S2,http://buletinsdg.geologi.esdm.go.id/index.php/bsdg/index
450,Jurnal Perbenihan Tanaman Hutan,S2,http://ejournal.forda-mof.org/ejournal-litbang/index.php/BPTPTH
451,Jurnal Rekayasa Elektrika,S2,http://jurnal.unsyiah.ac.id/JRE
452,Jurnal Standardisasi,S2,http://js.bsn.go.id/index.php/standardisasi/index
453,Jurnal Optimasi Sistem Industri,S2,http://josi.ft.unand.ac.id/index.php/josi/index
454,Jurnal Penelitian Kehutanan Wallacea,S2,http://jurnal.balithutmakassar.org/index.php/wallacea/index
455,Makara Journal of Health Research,S2,http:/journal.ui.ac.id/health
456,RISET Geologi dan Pertambangan,S2,http://jrisetgeotam.com/index.php/jrisgeotam
457,Jurnal Biometrika dan Kependudukan,S2,https://e-journal.unair.ac.id/JBK
458,Otoritas : Jurnal Ilmu Pemerintahan,S2,http://journal.unismuh.ac.id/index.php/Otoritas/issue/archive
459,Analisa: Journal of Social Science and Religion,S2,http://blasemarang.kemenag.go.id/journal/index.php/analisa
460,Geomatika,S2,http://jurnal.big.go.id/index.php/GM/index
461,Global : Jurnal Politik Internasional,S2,http://global.ir.fisip.ui.ac.id/index.php/global
462,Ranah: Jurnal Kajian Bahasa,S2,http://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/jurnal_ranah/index
463,JSFK (Jurnal Sains Farmasi & Klinis),S2,http://jsfkonline.org/index.php/jsfk
464,Jurnal Bina Mulia Hukum,S2,http://jurnal.fh.unpad.ac.id/index.php/JBMH
465,Balaba: Jurnal Litbang Pengendalian Penyakit Bersumber Binatang Banjarnegara,S2,http://ejournal.litbang.depkes.go.id/index.php/blb
466,Journal of Visual Art and Design,S2,http://journals.itb.ac.id/index.php/jvad
467,Kafa`ah : Journal of Gender Studies,S2,http://www.kafaah.org/index.php/kafaah
468,Jurnal Ilmu Pertanian Indonesia,S2,http://journal.ipb.ac.id/JIPI
469,Jurnal Sains Materi Indonesia,S2,http://jurnal.batan.go.id/index.php/jsmi/index
470,Marine Fisheries : Jurnal Teknologi dan Manajemen Perikanan Laut,S2,http://journal.ipb.ac.id/index.php/jpsp/index
471,Jurnal Komunikasi Islam,S2,http://jki.uinsby.ac.id/index.php/jki/index
472,Jurnal Segara,S2,http://ejournal-balitbang.kkp.go.id/index.php/segara
473,Jurnal Kimia Sains dan Aplikasi,S2,https://ejournal.undip.ac.id/index.php/ksa
474,Ulul Albab: Jurnal Studi Islam,S2,http://ejournal.uin-malang.ac.id/index.php/ululalbab/index
475,Perspektif : Review Penelitian Tanaman Industri,S2,http://ejurnal.litbang.pertanian.go.id/index.php/psp
476,Indonesian Journal of Pharmaceutical Science and Technology (IJPST),S2,http://ijpst.or.id/
477,Al-Risalah : Forum Kajian Hukum dan Sosial Kemasyarakatan,S2,http://e-journal.lp2m.uinjambi.ac.id/ojp/index.php/AL-RISALAH
478,Jurnal Manajemen,S2,http://www.ecojoin.org/index.php/EJM
479,Jurnal Aplikasi Teknologi Pangan ,S2,https://ejournal2.undip.ac.id/index.php/jatp/index
480,Menara Perkebunan,S2,http://mp.iribb.org/index.php/mpjurnal
481,Journal of Biomedicine and Translational Research,S2,http://ejournal2.undip.ac.id/index.php/jbtr
482,Jurnal Berkala Epidemiologi,S2,http://e-journal.unair.ac.id/index.php/JBE/index
483,Policy & Governance Review,S2,https://journal.iapa.or.id/pgr
484,Jurnal Penelitian Tanaman Industri,S2,http://ejurnal.litbang.pertanian.go.id/index.php/jptip
485,Islam Realitas: Journal of Islamic & Social Studies,S2,http://ejournal.iainbukittinggi.ac.id/index.php/Islam_realitas
486,Indonesian Journal of Combinatorics,S2,http://www.ijc.or.id/index.php/ijc/index
487,Ganendra : Majalah IPTEK Nuklir,S2,http://jurnal.batan.go.id/index.php/ganendra
488,Jurnal Kelautan Nasional,S2,http://ejournal-balitbang.kkp.go.id/index.php/jkn
489,Jurnal Al Bayan: Jurnal Jurusan Pendidikan Bahasa Arab,S2,http://ejournal.radenintan.ac.id/index.php/albayan
490,Penamas,S2,http://blajakarta.kemenag.go.id/journal/index.php/penamas/index
491,Jurnal Ekonomi dan Pembangunan Indonesia,S2,http://jepi.fe.ui.ac.id/index.php/JEPI
492,Jurnal Penelitian Hutan Tanaman,S2,http://ejournal.forda-mof.org/ejournal-litbang/index.php/JPHT
493,Wawasan: Jurnal Ilmiah Agama dan Sosial Budaya,S2,http://journal.uinsgd.ac.id/index.php/jw/index
494,AKADEMIKA: Jurnal Pemikiran Islam,S2,http://e-journal.metrouniv.ac.id/index.php/akademika
