journal_name,journal_url,journal_accreditation
"SCIENCE TECH: Jurnal Ilmiah Ilmu Pengetahuan dan Teknologi","http://jurnal.ustjogja.ac.id/index.php/sciencetech","S5 Accredited"
"Jurnal ABDIMAS Budi Darma","https://ejurnal.stmik-budidarma.ac.id/index.php/abdimas","S5 Accredited"
"Jurnal Akuntansi STIE Muhammadiyah Palopo","http://journal.stiem.ac.id/index.php/jurakun","S5 Accredited"
"JSSH (Jurnal Sains Sosial dan Humaniora)","http://jurnalnasional.ump.ac.id/index.php/JSH","S5 Accredited"
"Jurnal Teknik Informatika","https://ejournal.unsrat.ac.id/index.php/informatika","S5 Accredited"
"DIMENSI","https://www.journal.unrika.ac.id/index.php/jurnaldms/index","S5 Accredited"
"e-Jurnal Perspektif Ekonomi dan Pembangunan Daerah","https://online-journal.unja.ac.id/pdpd","S5 Accredited"
"Jurnal Teknik ITS","http://ejurnal.its.ac.id/index.php/teknik","S5 Accredited"
"LINGUISTIK : Jurnal Bahasa dan Sastra","http://jurnal.um-tapsel.ac.id/index.php/Linguistik","S5 Accredited"
"Jurnal ABDIMAS-HIP Pengabdian Kepada Masyarakat","http://akbidhipekalongan.ac.id/e-journal/index.php/abdimaship","S5 Accredited"
"JURNAL AL-QARDH Fakultas Ekonomi dan Bisnis Islam","http://e-journal.iain-palangkaraya.ac.id/index.php/qardh","S5 Accredited"
"Jurnal Terapan Abdimas","http://e-journal.unipma.ac.id/index.php/JTA","S5 Accredited"
"JURMATIS (jurnal manajemen teknologi dan teknik industri)","http://ojs.unik-kediri.ac.id/index.php/jurmatis","S5 Accredited"
"Jurnal Administro : Jurnal Kajian Kebijakan dan Ilmu Admiministrasi Negara","https://ejurnal.unima.ac.id/index.php/administro","S5 Accredited"
"COMMENTATE: Journal of Communication Management","http://journal.lspr.edu/index.php/commentate","S5 Accredited"
"Jurnal Kebidanan","http://ejurnal.stikeseub.ac.id/index.php/jkeb","S5 Accredited"
"AL-ADABIYAH: Jurnal Pendidikan Agama Islam","https://al-adabiyah.iain-jember.ac.id/index.php/adabiyah","S5 Accredited"
"LEADERIA: Jurnal Manajemen Pendidikan Islam","https://leaderia.iain-jember.ac.id/index.php/ldr","S5 Accredited"
"EIGEN MATHEMATICS JOURNAL","http://eigen.unram.ac.id/index.php/eigen","S5 Accredited"
"Mimbar Kampus","http://journal.laaroiba.ac.id/index.php/mk","S5 Accredited"
"PREPOTIF : Jurnal Kesehatan Masyarakat","https://journal.universitaspahlawan.ac.id/index.php/prepotif/index","S5 Accredited"
"Jurnal Pendidikan Sosiologi dan Humaniora","https://jurnal.untan.ac.id/index.php/JPSH","S5 Accredited"
"Jurnal Edukasi Khatulistiwa : Pembelajaran Bahasa dan Sastra Indonesia","http://jurnal.untan.ac.id/index.php/jpbsi","S5 Accredited"
"Phronesis: Jurnal Teologi dan Misi","http://jurnal.sttsetia.ac.id/index.php/phr","S5 Accredited"
"Abdi Masyarakat","http://ejournal.mandalanursa.org/index.php/PB","S5 Accredited"
"Jurnal Kesehatan Gigi (Dental Health Journal)","https://ejournal.poltekkes-denpasar.ac.id/index.php/JKG","S5 Accredited"
"JELL (Journal of English Language and Literature) STIBA-IEC Jakarta","http://journal.stibaiec-jakarta.ac.id/ojs/index.php/jell","S5 Accredited"
"JENIUS: Jurnal Terapan Teknik Industri","http://jurnal.sttmcileungsi.ac.id/index.php/jenius","S5 Accredited"
"Math Educa Journal","https://ejournal.uinib.ac.id/jurnal/index.php/matheduca","S5 Accredited"
"JAM","https://akuntansi.pnp.ac.id/jam","S5 Accredited"
"Jurnal Bahasa dan Sastra","http://ejournal.unp.ac.id/index.php/ibs","S5 Accredited"
"JURNAL CEMERLANG: Pengabdian pada Masyarakat","https://ojs.stkippgri-lubuklinggau.ac.id/index.php/JPM","S5 Accredited"
"INNOVATION RESEARCH JOURNAL","http://journal.umg.ac.id/index.php/innovation","S5 Accredited"
"J-AKSI : JURNAL AKUNTANSI DAN SISTEM INFORMASI","https://ejournal.unma.ac.id/index.php/jaksi","S5 Accredited"
"Menara Ilmu","https://jurnal.umsb.ac.id/index.php/menarailmu","S5 Accredited"
"Systematics","https://journal.unsika.ac.id/index.php/systematics","S5 Accredited"
"Jurnal REKOMEN (Riset Ekonomi Manajemen)","http://jurnal.untidar.ac.id/index.php/rekomen","S5 Accredited"
"Jurnal Pengabdian Masyarakat Khatulistiwa","http://jurnal.stkippersada.ac.id/jurnal/index.php/JPMK","S5 Accredited"
"Jurnal Manajemen Perhotelan","https://jurnalperhotelan.petra.ac.id/","S5 Accredited"
"International Journal of Applied Finance and Business Studies","https://ijafibs.pelnus.ac.id/index.php/ijafibs","S5 Accredited"
"Jurnal CULTURE (Culture, Language, and Literature Review)","https://unaki.ac.id/ejournal/index.php/jurnal-culture","S5 Accredited"
"Traksi : Majalah Ilmiah Teknik Mesin","http://jurnal.unimus.ac.id/index.php/jtm","S5 Accredited"
"Saintifik : Jurnal Matematika, Sains, dan Pembelajarannya","https://jurnal.unsulbar.ac.id/index.php/saintifik","S5 Accredited"
"eL Bidayah: Journal of Islamic Elementary Education","https://ejournal.iai-tribakti.ac.id/index.php/pgmi","S5 Accredited"
"GEMA : Jurnal Gentiaras Manajemen dan Akuntansi","https://www.jurnal.gentiaras.ac.id/index.php/Gema","S5 Accredited"
"Journal of Accounting, Entrepreneurship and Financial Technology (JAEF)","https://journal.uc.ac.id/index.php/JAEF","S5 Accredited"
"eL.Muhbib: Jurnal Pemikiran dan Penelitian Pendidikan Dasar","http://ejournal.iaimbima.ac.id/index.php/eL-Muhbib","S5 Accredited"
"Eksergi : Jurnal Teknik Energi","http://jurnal.polines.ac.id/jurnal/index.php/eksergi","S5 Accredited"
"Pagaruyuang Law Journal","https://jurnal.umsb.ac.id/index.php/pagaruyuang","S5 Accredited"
"Jurnal Administrasi Bisnis","http://journal.unpar.ac.id/index.php/JurnalAdministrasiBisnis/index","S5 Accredited"
"KULTURISTIK: Jurnal Bahasa dan Budaya","https://www.ejournal.warmadewa.ac.id/index.php/kulturistik","S5 Accredited"
"Rayah Al Islam : Jurnal Ilmu Islam","http://ejournal.arraayah.ac.id/index.php/rais","S5 Accredited"
"Jurnal Keperawatan dan Kesehatan","https://jurnal.stikmuhptk.ac.id/index.php/JK2","S5 Accredited"
"Al-Ijtima`i: International Journal of Government and Social Science","https://journal.ar-raniry.ac.id/index.php/jai","S5 Accredited"
"Afiasi : Jurnal Kesehatan Masyarakat","https://afiasi.unwir.ac.id/index.php/afiasi","S5 Accredited"
"Al-Idaroh : Jurnal Studi Manajemen Pendidikan Islam","http://jurnal.stituwjombang.ac.id/index.php/al-idaroh","S5 Accredited"
"COPING (Community of Publishing in Nursing)","https://ojs.unud.ac.id/index.php/coping","S5 Accredited"
"Lentera: Jurnal Ilmiah Kependidikan","http://jurnal.stkippgribl.ac.id/index.php/lentera","S5 Accredited"
"Journal of Industrial Engineering and Operation Management (JIEOM)","https://ojs.uniska-bjm.ac.id/index.php/jieom","S5 Accredited"
"Al-Khidmah","http://openjurnal.unmuhpnk.ac.id/index.php/alkhidmah","S5 Accredited"
"Jurnal Desain Interior","http://iptek.its.ac.id/index.php/jdi","S5 Accredited"
"Jurnal Pendidikan Ilmu Pengetahuan Sosial (JPIPS)","http://e-journal.upr.ac.id/index.php/JP-IPS","S5 Accredited"
"JURNAL PUBLISITAS","http://ejurnal.stisipolcandradimuka.ac.id/index.php/JurnalPublisitas","S5 Accredited"
"Jurnal Ilmiah Hijau Cendekia","https://ejournal.uniska-kediri.ac.id/index.php/HijauCendekia","S5 Accredited"
"HOSPITAL MAJAPAHIT","http://ejournal.stikesmajapahit.ac.id/index.php/HM/","S5 Accredited"
"Jurnal MSDA (Manajemen Sumber Daya Aparatur)","http://ejournal.ipdn.ac.id/JMSDA/","S5 Accredited"
"Al-Hikmah Media Dakwah, Komunikasi, Sosial dan Kebudayaan","https://journal.iainlangsa.ac.id/index.php/hikmah","S5 Accredited"
"Jurnal Ilmiah Binary STMIK Bina Nusantara Jaya","http://e-journal.stmik-bnj.ac.id/index.php/JB","S5 Accredited"
"Jurnal Adabiya","https://www.jurnal.ar-raniry.ac.id/index.php/adabiya","S5 Accredited"
"Jurnal Pendidikan Fisika dan Sains (JPFS)","http://journal.unucirebon.ac.id/index.php/jpfs","S5 Accredited"
"JURNAL CIVIC EDUCATION: MEDIA KAJIAN PANCASILA DAN KEWARGANEGARAAN","http://ejournal.unima.ac.id/index.php/jce","S5 Accredited"
"Madani Jurnal Politik dan Sosial Kemasyarakatan","http://e-jurnal.unisda.ac.id/index.php/MADANI","S5 Accredited"
"Journal of Tourism Destination and Attraction","http://journal.univpancasila.ac.id/index.php/jtda","S5 Accredited"
"eCo-Buss","https://jurnal.kdi.or.id/index.php/eb/issue/archive","S5 Accredited"
"NUSANTARA: Jurnal Ilmu Pengetahuan Sosial","http://jurnal.um-tapsel.ac.id/index.php/nusantara","S5 Accredited"
"Jurnal Teknovasi : Jurnal Teknik dan Inovasi Mesin Otomotif, Komputer, Industri dan Elektronika","http://ejurnal.plm.ac.id/index.php/teknovasi/index","S5 Accredited"
"PROMOSI: Jurnal Program Studi Pendidikan Ekonomi","http://fkip.ummetro.ac.id/journal/index.php/ekonomi","S5 Accredited"
"LANGUA: Journal of Linguistics, Literature, and Language Education","https://jurnal.stkipkieraha.ac.id/index.php/langua","S5 Accredited"
"Journals of Ners Community","https://journal.unigres.ac.id/index.php/JNC/index","S5 Accredited"
"Information System for Educators and Professionals : Journal of Information System","http://ejournal-binainsani.ac.id/index.php/ISBI","S5 Accredited"
"Jurnal Manajemen Teknologi & Teknik Sipil","http://ojs.unik-kediri.ac.id/index.php/jurmateks","S5 Accredited"
"Medical and Health Science Journal","https://journal2.unusa.ac.id/index.php/MHSJ","S5 Accredited"
"Journal of Government: Kajian Manajemen Pemerintahan dan Otonomi Daerah","http://journal.uta45jakarta.ac.id/index.php/gov","S5 Accredited"
"Jurnal Tekno Global","http://ejournal.uigm.ac.id/index.php/TG","S5 Accredited"
"JIKA (Jurnal Informatika)","http://jurnal.umt.ac.id/index.php/jika","S5 Accredited"
"BAROMETER","http://journal.unsika.ac.id/index.php/barometer","S5 Accredited"
"Eco-Iqtishodi : Jurnal Ilmiah Ekonomi dan Keuangan Syariah","https://journal.ikopin.ac.id/index.php/ecoiqtishodi","S5 Accredited"
"Jurnal Medikes (Media Informasi Kesehatan)","http://jurnal.poltekkesbanten.ac.id/Medikes","S5 Accredited"
"Jurnal Pendidikan Sosiologi Undiksha","https://ejournal.undiksha.ac.id/index.php/JPSU","S5 Accredited"
"KINERJA: Jurnal Ekonomi dan Manajemen","http://journal.feb.unmul.ac.id/index.php/KINERJA","S5 Accredited"
"Jurnal Signal","http://jurnal.unswagati.ac.id/index.php/Signal/index","S5 Accredited"
"Jurnal Kajian Manajemen dan Wirausaha","http://ejournal.unp.ac.id/students/index.php/mnj","S5 Accredited"
"Sanjiwani: Jurnal Filsafat","http://ojs.uhnsugriwa.ac.id/index.php/sanjiwani/index","S5 Accredited"
"Jurnal Ekonomika","http://journal.lldikti9.id/Ekonomika","S5 Accredited"
"Infotronik : Jurnal Teknologi Informasi dan Elektronika","http://jurnal.usbypkp.ac.id/index.php/infotronik","S5 Accredited"
"Jurnal Teknologi Pangan dan Gizi","http://journal.wima.ac.id/index.php/JTPG/index","S5 Accredited"
"Jurnal Kesehatan Panrita Husada","http://ojs.stikespanritahusada.ac.id/index.php/jkph","S5 Accredited"
"Jurnal Scientia","http://infor.seaninstitute.org/index.php/pendidikan","S5 Accredited"
"Jurnal Kewarganegaraan","https://journal.upy.ac.id/index.php/pkn","S5 Accredited"
"Jurnal Pengabdian UntukMu NegeRI","http://ejurnal.umri.ac.id/index.php/PengabdianUMRI","S5 Accredited"
"Journal of Public Administration and Local Governance","http://jurnal.untidar.ac.id/index.php/publicadminis/issue/archive","S5 Accredited"
"EAJ (ECONOMICS AND ACCOUNTING JOURNAL)","http://openjournal.unpam.ac.id/index.php/EAJ","S5 Accredited"
"Nursing Arts","https://poltekkes-sorong.e-journal.id/nursingarts","S5 Accredited"
"ITEj (Information Technology Engineering Journals)","https://syekhnurjati.ac.id/journal/index.php/itej","S5 Accredited"
"EDUFORTECH","https://ejournal.upi.edu/index.php/edufortech","S5 Accredited"
"ELTALL: English Language Teaching, Applied Linguistic and Literature","https://jurnal.iainponorogo.ac.id/index.php/eltall","S5 Accredited"
"Bahas","http://jurnal.unimed.ac.id/2012/index.php/bahas/index","S5 Accredited"
"The Accounting Journal of Binaniaga","https://e-journal.stiebinaniaga.ac.id/index.php/Accounting","S5 Accredited"
"Jurnal Surya Energy","http://jurnal.um-palembang.ac.id/senergi/index","S5 Accredited"
"Jurnal Maternitas Kebidanan","http://jurnal.unprimdn.ac.id/index.php/Jumkep","S5 Accredited"
"Indonesian Journal of Social Work","http://jurnal.poltekesos.ac.id/index.php/ijsw","S5 Accredited"
"Buletin Poltanesa","http://e-journal.politanisamarinda.ac.id/index.php/tanesa","S5 Accredited"
"Empiricism Journal","https://journal-center.litpam.com/index.php/empiricism","S5 Accredited"
"Agrimansion: Agribusiness Management & Extension","http://agrimansion.unram.ac.id/index.php/Agri","S5 Accredited"
"Al-Aulia: Jurnal Pendidikan dan Ilmu-Ilmu Keislaman","https://ejournal.stai-tbh.ac.id/al-aulia","S5 Accredited"
"Nursing Current Jurnal Keperawatan","https://ojs.uph.edu/index.php/NCJK","S5 Accredited"
"New Language Dimensions","https://journal.unesa.ac.id/index.php/nld","S5 Accredited"
"Matriks Teknik Sipil","https://jurnal.uns.ac.id/matriks","S5 Accredited"
"Jurnal Elemen","http://je.politala.ac.id/index.php/JE","S5 Accredited"
"Mazahibuna: Jurnal Perbandingan Mazhab","http://journal.uin-alauddin.ac.id/index.php/mjpm","S5 Accredited"
"Information Management For Educators and Professionals","http://ejournal-binainsani.ac.id/index.php/IMBI","S5 Accredited"
"Jurnal Migasian","http://ojs.akamigasbalongan.ac.id/index.php/jurnal-migasian","S5 Accredited"
"Jurnal Produktivitas : Jurnal Fakultas Ekonomi Universitas Muhammadiyah Pontianak","http://openjurnal.unmuhpnk.ac.id/index.php/jp","S5 Accredited"
"At-tanzir: Jurnal Ilmiah Prodi Komunikasi Penyiaran Islam","https://ejournal.staindirundeng.ac.id/index.php/tanzir","S5 Accredited"
"Journal of Energy and Electrical Engineering (JEEE)","http://jurnal.unsil.ac.id/index.php/jeee/index","S5 Accredited"
"JURNAL REKAYASA TEKNOLOGI INFORMASI","http://e-journals.unmul.ac.id/index.php/INF","S5 Accredited"
"J.Abdimas: Community Health","https://journal.gunabangsa.ac.id/index.php/jach","S5 Accredited"
"JIFI (Jurnal Ilmiah Farmasi Imelda)","https://jurnal.uimedan.ac.id/index.php/JURNALFARMASI","S5 Accredited"
"JURNAL WACANA KESEHATAN","http://jurnal.akperdharmawacana.ac.id/index.php/wacana","S5 Accredited"
"ETERNAL: English Teaching Journal","http://journal.upgris.ac.id/index.php/eternal","S5 Accredited"
"JURNAL KESEHATAN MERCUSUAR","http://jurnal.mercubaktijaya.ac.id/index.php/mercusuar","S5 Accredited"
"JAMI: Jurnal Ahli Muda Indonesia","https://journal.akb.ac.id/index.php/jami","S5 Accredited"
"Journal of Earth and Marine Technology (JEMT)","https://ejurnal.itats.ac.id/jemt","S5 Accredited"
"Al-Syakhshiyyah Jurnal Hukum Keluarga Islam dan Kemanusiaan","https://jurnal.iain-bone.ac.id/index.php/alsyakhshiyyah","S5 Accredited"
"Cakrawala Pedagogik","http://stkip.syekhmanshur.ac.id/jurnal/index.php/CP","S5 Accredited"
"jurnal ilmiah hospitality","https://stp-mataram.e-journal.id/JIH","S5 Accredited"
"Jurnal Media Akuntansi (MEDIASI)","https://jurnal.univpgri-palembang.ac.id/index.php/mediasi","S5 Accredited"
"Nommensen Journal of Medicine","https://jurnal.uhn.ac.id/index.php/medicine/index","S5 Accredited"
"Uti Possidetis: Journal of International Law","https://online-journal.unja.ac.id/Utipossidetis","S5 Accredited"
"Biologi Edukasi : Jurnal Ilmiah Pendidikan Biologi","http://www.jurnal.unsyiah.ac.id/index.php/JBE","S5 Accredited"
"Dialectical Literature and Education Journal","https://dlejpancasakti.ac.id/index.php/dlejpancasakti","S5 Accredited"
"Attadib Jurnal Pendidikan Agama Islam","https://jurnal.iain-bone.ac.id/index.php/attadib","S5 Accredited"
"DIKSAINS : Jurnal Ilmiah Pendidikan Sains","https://ejournal.unib.ac.id/index.php/diksains","S5 Accredited"
"GANEC SWARA : Media Informasi Ilmiah Universitas Mahasariswati Mataram","http://journal.unmasmataram.ac.id/index.php/GARA/issue/archive","S5 Accredited"
"Jurnal JE-UNISLA : Electronic Control, Telecomunication, Computer Information and Power System","http://jurnalteknik.unisla.ac.id/index.php/elektronika","S5 Accredited"
"J-Alif : Jurnal Penelitian Hukum Ekonomi Syariah dan Budaya Islam","https://journal.lppm-unasman.ac.id/index.php/jalif/index","S5 Accredited"
"Inovator : Jurnal Manajemen","http://ejournal.uika-bogor.ac.id/index.php/INOVATOR/index","S5 Accredited"
"Journal TEPAT: Teknologi Terapan untuk Pengabdian Masyarakat","https://eng.unhas.ac.id/tepat/index.php/Jurnal_Tepat","S5 Accredited"
"Jurnal Peternakan Lokal","https://ejournals.umma.ac.id/index.php/peternakan","S5 Accredited"
"Wiralodra English Journal (WEJ)","http://wej.unwir.ac.id/index.php/wej","S5 Accredited"
"Jurnal SENOPATI : Sustainability, Ergonomics, Optimization, and Application of Industrial Engineering","https://ejurnal.itats.ac.id/senopati","S5 Accredited"
"Jurnal Sains Peternakan","https://jurnal.uns.ac.id/Sains-Peternakan","S5 Accredited"
"Jurnal Fisika : Fisika Sains dan Aplikasinya","https://ejurnal.undana.ac.id/FISA/","S5 Accredited"
"AL-MISBAH (Jurnal Islamic Studies)","http://journal2.uad.ac.id/index.php/almisbah/about/contact","S5 Accredited"
"JIEP: Jurnal Ilmu Ekonomi dan Pembangunan","https://ppjp.ulm.ac.id/journals/index.php/jiep/index","S5 Accredited"
"Journal of Healthcare Technology and Medicine","http://jurnal.uui.ac.id/index.php/JHTM/issue/archive","S5 Accredited"
"Majalah Ilmu Pengetahuan dan Keagamaan Tajdid","https://ejournal.uinib.ac.id/jurnal/index.php/tajdid/index","S5 Accredited"
"Journal of English Language Learning","http://jurnal.unma.ac.id/index.php/JELL","S5 Accredited"
"Didaktika: Jurnal Pemikiran Pendidikan","http://journal.umg.ac.id/index.php/didaktika","S5 Accredited"
"Era Hukum: Jurnal Ilmiah Ilmu Hukum","https://journal.untar.ac.id/index.php/hukum","S5 Accredited"
"IJGIE (International Journal of Graduate of Islamic Education)","http://journal.iaisambas.ac.id/index.php/IJGIE","S5 Accredited"
"JAGO TOLIS : Jurnal Agrokompleks Tolis","https://ojs.umada.ac.id/index.php/jago_tolis","S5 Accredited"
"Gammath : Jurnal Ilmiah Program Studi Pendidikan Matematika","http://jurnal.unmuhjember.ac.id/index.php/JPM","S5 Accredited"
"REVELATIA: Jurnal Ilmu al-Qur`an dan Tafsir","http://ejournal.iainmadura.ac.id/index.php/revelatia","S5 Accredited"
"Abdi Masya","https://jurnal.sttw.ac.id/index.php/abma","S5 Accredited"
"Journal Information System Development (ISD)","https://ejournal.medan.uph.edu/index.php/isd","S5 Accredited"
"Jurnal Dharma Bhakti Ekuitas","http://ojs.ekuitas.ac.id/index.php/dharma-bhakti","S5 Accredited"
"Ceria: Jurnal Program Studi Pendidikan Anak Usia Dini","http://jurnal.umt.ac.id/index.php/ceria","S5 Accredited"
"JURNAL GIZI DAN KESEHATAN","http://ejournalnwu.unw.ac.id/index.php/JGK/index","S5 Accredited"
"Edu Geography","http://journal.unnes.ac.id/sju/index.php/edugeo","S5 Accredited"
"Jurnal Kesehatan Indra Husada","http://ojs.stikesindramayu.ac.id/index.php/JKIH","S5 Accredited"
"Judika (Jurnal Nusantara Medika)","http://ojs.unpkediri.ac.id/index.php/akper/index","S5 Accredited"
"Jurnal MSA (Matematika dan Statistika serta Aplikasinya","http://journal.uin-alauddin.ac.id/index.php/msa/","S5 Accredited"
"Indonesian Journal of Applied Statistics","https://jurnal.uns.ac.id/ijas/index","S5 Accredited"
"Jurnal Accounting Information System (AIMS)","http://journal.stkom.ac.id/index.php/aims","S5 Accredited"
"JPEKBM (Jurnal Pendidikan Ekonomi, Kewirausahaan, Bisnis dan Manajemen)","https://ejournal.stkipjb.ac.id/index.php/ekonomi","S5 Accredited"
"JoMMiT : Jurnal Multi Media dan IT","https://ojs2.polimedia.ac.id/index.php/jommit","S5 Accredited"
"Pharma Xplore : Jurnal Sains dan Ilmu Farmasi","http://journal.ubpkarawang.ac.id/index.php/Farmasi","S5 Accredited"
"Journal Of Academia In English Educations (JADEs)","https://journal.iainlangsa.ac.id/index.php/jades","S5 Accredited"
